,date,changeinaccountspayable,changeinaccountsreceivable,changeininventory,depreciationamortization,other,stockbasedcompensation,ticker,deferredincometaxes,dividendspaid,effectofexchangeratechangesoncash,proceedsfromissuanceofdebt,repaymentsofdebt,capitalexpenditures,changeinaccruedexpenses,netcashprovidedbyfinancingactivities,netcashprovidedbyinvestingactivities,netcashprovidedbyoperatingactivities,netincreasedecreaseincash,repurchaseofstock,proceedsfromissuanceofstock
898,2022-09-30,,,,0.0,8200000000000000.0,,JPM,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,
899,,0.0,0.0,0.0,33000000.0,601000000.0,0.0,KDP,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
900,,0.0,0.0,0.0,34000000.0,513000000.0,0.0,KDP,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
901,,588000000.0,-42000000.0,65000000.0,170000000.0,-1422000000.0,28000000.0,KDP,21000000.0,-299000000.0,0.0,3000000000.0,,,,158000000.0,-193000000.0,85000000.0,,,
902,,0.0,0.0,0.0,34000000.0,495000000.0,0.0,KDP,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
903,,0.0,0.0,0.0,35000000.0,502000000.0,0.0,KDP,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
904,,613000000.0,-28000000.0,74000000.0,186000000.0,-3047000000.0,29000000.0,KDP,0.0,-281000000.0,6000000.0,3523000000.0,,,,-303000000.0,0.0,71000000.0,,,
905,,0.0,0.0,0.0,33000000.0,489000000.0,0.0,KDP,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,
906,2024-09-30,,,,0.0,2496765000000000.0,,KKR,,,0.0,,0.0,,,,,,,,
907,2024-06-30,,,,0.0,1161848000000000.0,,KKR,,,0.0,,0.0,,,,,,,,
908,2024-03-31,,,,-14484000.0,2766366000000000.0,,KKR,,,-16210000.0,,-4928299000.0,,,,,,,,
909,2023-09-30,,,,0.0,3919198000000000.0,,KKR,,,0.0,,0.0,,,,,,,,
910,2023-06-30,,,,0.0,2085443000000000.0,,KKR,,,0.0,,0.0,,,,,,,,
911,2023-03-31,,,,32180000.0,-908140000000000.0,,KKR,,,21603000.0,,-1858984000.0,,,,,,,,
912,2022-09-30,,,,0.0,-787761000000000.0,,KKR,,,0.0,,0.0,,,,,,,,
913,2024-12-31,0.0,,0.0,0.0,1063627000.0,0.0,KLAC,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
914,2024-09-30,-12463000.0,,-59326000.0,95823000.0,431024000.0,61700000.0,KLAC,-81682000.0,,13582000.0,,0.0,-60393000.0,,-837708000.0,-171039000.0,995238000.0,73000.0,,
915,2024-03-31,0.0,,0.0,0.0,672015000.0,0.0,KLAC,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
916,2023-12-31,0.0,,0.0,0.0,801534000.0,0.0,KLAC,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
917,2023-09-30,8345000.0,,-138419000.0,102403000.0,-34486000.0,48772000.0,KLAC,-71322000.0,,-3208000.0,,0.0,-68045000.0,,-705156000.0,-391671000.0,883740000.0,-216295000.0,,
918,2023-03-31,0.0,,0.0,0.0,697837000.0,0.0,KLAC,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
919,2022-12-31,0.0,,0.0,0.0,978795000.0,0.0,KLAC,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,
920,2024-09-30,,,,0.0,915000000.0,0.0,KMB,0.0,0.0,0.0,,0.0,,,,,,,,
921,2024-06-30,,,,0.0,553000000.0,0.0,KMB,0.0,0.0,0.0,,0.0,,,,,,,,
922,2024-03-31,,,,185000000.0,-451000000.0,32000000.0,KMB,-11000000.0,-459000000.0,-12000000.0,,0.0,,,,,,,,
923,2023-09-30,,,,0.0,591000000.0,0.0,KMB,0.0,0.0,0.0,,0.0,,,,,,,,
924,2023-06-30,,,,0.0,38000000.0,0.0,KMB,0.0,0.0,0.0,,0.0,,,,,,,,
925,2023-03-31,,,,188000000.0,488000000.0,24000000.0,KMB,-50000000.0,-434000000.0,-4000000.0,,0.0,,,,,,,,
926,2022-09-30,,,,0.0,470000000.0,0.0,KMB,0.0,0.0,0.0,,0.0,,,,,,,,
927,2024-09-30,0.0,0.0,0.0,587000000.0,441000000.0,,KMI,0.0,,,,,0.0,,0.0,0.0,0.0,,,
928,2024-06-30,0.0,0.0,0.0,584000000.0,349000000.0,,KMI,0.0,,,,,0.0,,0.0,0.0,0.0,,,
929,2024-03-31,-187000000.0,159000000.0,-17000000.0,587000000.0,564000000.0,,KMI,198000000.0,,,,,-619000000.0,,-570000000.0,-572000000.0,1189000000.0,,,
930,2023-09-30,0.0,0.0,0.0,561000000.0,318000000.0,,KMI,0.0,,,,,0.0,,0.0,0.0,0.0,,,
931,2023-06-30,0.0,0.0,0.0,-557000000.0,389000000.0,,KMI,0.0,,,,,0.0,,0.0,0.0,0.0,,,
932,2023-03-31,-368000000.0,536000000.0,88000000.0,-565000000.0,-506000000.0,,KMI,190000000.0,,,,,-507000000.0,,-1181000000.0,-508000000.0,1333000000.0,,,
933,2022-09-30,0.0,0.0,0.0,-551000000.0,391000000.0,,KMI,0.0,,,,,0.0,,0.0,0.0,0.0,,,
934,2024-09-27,,,,0.0,2850000000000000.0,0.0,KO,0.0,,0.0,,,,,0.0,0.0,0.0,,,
935,2024-06-28,,,,0.0,2401000000000000.0,0.0,KO,0.0,,0.0,,,,,0.0,0.0,0.0,,,
936,2023-09-29,,,,0.0,3083000000000000.0,0.0,KO,0.0,,0.0,,,,,0.0,0.0,0.0,,,
937,2023-06-30,,,,0.0,2521000000000000.0,0.0,KO,0.0,,0.0,,,,,0.0,0.0,0.0,,,
938,2023-03-31,,,,286000000.0,3800000000000000.0,58000000.0,KO,260000000.0,,113000000.0,,,,,2065000000.0,117000000.0,160000000.0,,,
939,2022-09-30,,,,0.0,2822000000000000.0,0.0,KO,0.0,,0.0,,,,,0.0,0.0,0.0,,,
940,2024-08-17,,,,751000000.0,586000000.0,,KR,,,,,,,,,,,,,
941,2024-02-03,,,,0.0,739000000.0,,KR,,,,,,,,,,,,,
942,2023-11-04,,,,721000000.0,621000000.0,,KR,,,,,,,,,,,,,
943,2023-08-12,,,,716000000.0,-546000000.0,,KR,,,,,,,,,,,,,
944,2022-11-05,,,,685000000.0,400000000.0,,KR,,,,,,,,,,,,,
945,2022-08-13,,,,684000000.0,732000000.0,,KR,,,,,,,,,,,,,
946,2021-11-06,,,,659000000.0,485000000.0,,KR,,,,,,,,,,,,,
947,2024-09-29,0.0,,0.0,0.0,383000000.0,0.0,KVUE,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,
948,2024-06-30,0.0,,0.0,0.0,568000000.0,0.0,KVUE,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,
949,2024-03-31,-181000000.0,,-63000000.0,149000000.0,-495000000.0,81000000.0,KVUE,-4000000.0,-383000000.0,-36000000.0,0.0,0.0,,,,,287000000.0,0.0,0.0,
950,2023-10-01,0.0,,0.0,0.0,438000000.0,0.0,KVUE,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,
951,2023-07-02,0.0,,0.0,148000000.0,430000000.0,0.0,KVUE,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,
952,2023-04-02,-54000000.0,,17000000.0,152000000.0,15179000000.0,35000000.0,KVUE,167000000.0,0.0,6000000.0,0.0,0.0,,,,,802000000.0,8155000000.0,0.0,
953,2024-09-27,0.0,,0.0,0.0,404000000.0,0.0,LHX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
954,2024-06-28,0.0,,0.0,0.0,367000000.0,0.0,LHX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
955,2024-03-29,9000000.0,,-21000000.0,320000000.0,-358000000.0,26000000.0,LHX,-111000000.0,0.0,-7000000.0,0.0,0.0,-115000000.0,,144000000.0,-116000000.0,0.0,-83000000.0,,
956,2023-09-29,0.0,,0.0,-208000000.0,382000000.0,0.0,LHX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
957,2023-06-30,0.0,,0.0,173000000.0,437000000.0,0.0,LHX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
958,2023-03-31,90000000.0,,-86000000.0,85000000.0,-485000000.0,23000000.0,LHX,-115000000.0,0.0,2000000.0,0.0,0.0,-71000000.0,,1361000000.0,-2048000000.0,350000000.0,-335000000.0,,
959,2022-09-30,0.0,,0.0,0.0,501000000.0,0.0,LHX,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
960,2024-09-30,,0.0,,960000000.0,1550000000000000.0,0.0,LIN,,,0.0,,,0.0,,,,,,,
961,2024-06-30,,0.0,,958000000.0,1663000000000000.0,0.0,LIN,,,0.0,,,0.0,,,,,,,
962,2024-03-31,,-361000000.0,,949000000.0,1143000000000000.0,38000000.0,LIN,,,-61000000.0,,,-1048000000.0,,,,,,,
963,2023-09-30,,0.0,,959000000.0,1565000000000000.0,0.0,LIN,,,0.0,,,0.0,,,,,,,
964,2023-06-30,,0.0,,960000000.0,1575000000000000.0,0.0,LIN,,,0.0,,,0.0,,,,,,,
965,2023-03-31,,-131000000.0,,948000000.0,-1446000000000000.0,30000000.0,LIN,,,16000000.0,,,-829000000.0,,,,,,,
966,2022-09-30,,0.0,,1045000000.0,1300000000000000.0,0.0,LIN,,,0.0,,,0.0,,,,,,,
967,2024-09-30,,,,0.0,3796700000000000.0,0.0,LLY,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
968,2024-06-30,,,,0.0,3121300000000000.0,0.0,LLY,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
969,2024-03-31,,,,400600000.0,-6389800000000000.0,159400000.0,LLY,-279000000.0,-1169200000.0,-35500000.0,6452500000.0,0.0,-986300000.0,,,,1166000000.0,-358400000.0,,
970,2023-09-30,,,,0.0,2917700000000000.0,0.0,LLY,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
971,2023-06-30,,,,0.0,1763200000000000.0,0.0,LLY,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
972,2023-03-31,,,,362300000.0,-899300000000000.0,131200000.0,LLY,-559400000.0,-1017200000.0,24800000.0,3958500000.0,0.0,-668500000.0,,,,1730600000.0,1478900000.0,,
973,2022-09-30,,,,0.0,1451700000000000.0,0.0,LLY,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,
974,2024-09-29,0.0,,0.0,,1623000000000000.0,0.0,LMT,0.0,0.0,,,,0.0,,,,0.0,,,
975,2024-06-30,0.0,,0.0,,1728000000000000.0,0.0,LMT,0.0,0.0,,,,0.0,,,,0.0,,,
976,2024-03-31,1301000000.0,,-146000000.0,,2374000000000000.0,61000000.0,LMT,-77000000.0,-780000000.0,,,,-378000000.0,,,,1635000000.0,,,
977,2023-09-24,0.0,,0.0,,1684000000000000.0,0.0,LMT,0.0,0.0,,,,0.0,,,,0.0,,,
978,2023-06-25,0.0,,0.0,,1481000000000000.0,0.0,LMT,0.0,0.0,,,,0.0,,,,0.0,,,
979,2023-03-26,1217000000.0,,-383000000.0,,-1498000000000000.0,57000000.0,LMT,-117000000.0,-784000000.0,,,,-294000000.0,,,,1564000000.0,,,
980,2022-09-25,0.0,,0.0,,1778000000000000.0,0.0,LMT,0.0,0.0,,,,0.0,,,,0.0,,,
981,2024-09-30,0.0,,,306000000.0,1207000000000000.0,0.0,LNG,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,
982,2024-06-30,0.0,,,304000000.0,1162000000000000.0,0.0,LNG,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,
983,2024-03-31,-714000000.0,,,312000000.0,817000000000000.0,0.0,LNG,,-105000000.0,-3000000.0,1497000000.0,,,,-264000000.0,-666000000.0,1246000000.0,,-1189000000.0,
984,2023-09-30,0.0,,,298000000.0,2091000000000000.0,0.0,LNG,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,
985,2023-06-30,0.0,,,297000000.0,1707000000000000.0,0.0,LNG,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,
986,2023-03-31,-1277000000.0,,,309000000.0,3446000000000000.0,-6000000.0,LNG,,-99000000.0,2000000.0,0.0,,,,-1740000000.0,-727000000.0,3421000000.0,,-450000000.0,
987,2022-09-30,0.0,,,280000000.0,-2644000000000000.0,0.0,LNG,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,-75000000.0,
988,2024-11-01,0.0,,,0.0,1695000000000000.0,,LOW,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
989,2024-08-02,0.0,,,0.0,2383000000000000.0,,LOW,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
990,2024-05-03,3033000000.0,,,486000000.0,-949000000000000.0,,LOW,135000000.0,,,15000000.0,-22000000.0,-382000000.0,,-1568000000.0,-378000000.0,4262000000.0,2316000000.0,,
991,2023-11-03,0.0,,,0.0,1773000000000000.0,,LOW,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
992,2023-08-04,0.0,,,0.0,2673000000000000.0,,LOW,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
993,2023-05-05,1361000000.0,,,465000000.0,-2895000000000000.0,,LOW,102000000.0,,,2988000000.0,-22000000.0,-380000000.0,,-200000000.0,-304000000.0,2106000000.0,1602000000.0,,
994,2022-10-28,0.0,,,0.0,154000000000000.0,,LOW,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
995,2024-12-29,,,,0.0,1272977000000000.0,,LRCX,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0
996,2024-09-29,,,,94295000.0,-500207000000000.0,,LRCX,-108722000.0,-260985000.0,22682000.0,-43000.0,,-58385000.0,,,,1568471000.0,,,0.0
997,2024-03-31,,,,0.0,1042680000000000.0,,LRCX,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0
998,2023-12-24,,,,0.0,1024167000000000.0,,LRCX,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0
999,2023-09-24,,,,90479000.0,-2029641000000000.0,,LRCX,-24238000.0,-230332000.0,-11031000.0,0.0,,-38324000.0,,,,951163000.0,,,2818000.0
1000,2023-03-26,,,,0.0,887919000000000.0,,LRCX,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0
1001,2022-12-25,,,,0.0,1541591000000000.0,,LRCX,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0
1002,2024-09-30,0.0,0.0,,0.0,3263000000000000.0,0.0,MA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1003,2024-06-30,0.0,0.0,,0.0,3258000000000000.0,0.0,MA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1004,2024-03-31,-21000000.0,-219000000.0,,216000000.0,-1618000000000000.0,108000000.0,MA,3000000.0,-616000000.0,-95000000.0,,,-157000000.0,-446000000.0,-2681000000.0,-174000000.0,1672000000.0,,,
1005,2023-09-30,0.0,0.0,,0.0,3198000000000000.0,0.0,MA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1006,2023-06-30,0.0,0.0,,0.0,2845000000000000.0,0.0,MA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1007,2023-03-31,-184000000.0,-38000000.0,,191000000.0,225000000000000.0,108000000.0,MA,-129000000.0,-545000000.0,37000000.0,,,-110000000.0,-506000000.0,-1955000000.0,-397000000.0,1919000000.0,,,
1008,2022-09-30,0.0,0.0,,0.0,2499000000000000.0,0.0,MA,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1009,2024-09-30,,,,,584000000.0,0.0,MAR,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
1010,2024-06-30,,,,,772000000.0,0.0,MAR,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
1011,2024-03-31,,,,,2054000000.0,-68000000.0,MAR,,-151000000.0,,,-2000000.0,,,-602000000.0,-95000000.0,779000000.0,,-1144000000.0,
1012,2023-09-30,,,,,752000000.0,0.0,MAR,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
1013,2023-06-30,,,,,726000000.0,0.0,MAR,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
1014,2023-03-31,,,,,1499000000.0,-35000000.0,MAR,,-124000000.0,,,-328000000.0,,,-782000000.0,-59000000.0,887000000.0,,-1135000000.0,
1015,2022-09-30,,,,,630000000.0,0.0,MAR,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,
1016,2024-09-30,,,,532000000.0,1690000000000000.0,40000000.0,MCD,-137000000.0,,46000000.0,,,-794000000.0,,,,,,,
1017,2024-06-30,,,,502000000.0,365000000000000.0,38000000.0,MCD,-226000000.0,,-21000000.0,,,-628000000.0,,,,,,,
1018,2024-03-31,,,,510000000.0,-9118000000000000.0,50000000.0,MCD,-138000000.0,,21000000.0,,,-547000000.0,,,,,,,
1019,2023-09-30,,,,498000000.0,6401700000000000.0,42900000.0,MCD,-176200000.0,,-88800000.0,,,-570300000.0,,,,,,,
1020,2023-06-30,,,,492200000.0,-5983600000000000.0,45200000.0,MCD,-152500000.0,,8500000.0,,,-526500000.0,,,,,,,
1021,2023-03-31,,,,490500000.0,3625500000000000.0,49700000.0,MCD,-86100000.0,,3300000.0,,,-503300000.0,,,,,,,
1022,2022-09-30,,,,465600000.0,3627600000000000.0,38300000.0,MCD,-196300000.0,,-198600000.0,,,-531200000.0,,,,,,,
1023,2024-09-30,0.0,,0.0,0.0,1131000000.0,,MCK,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,
1024,2024-06-30,4616000000.0,,-4442000000.0,169000000.0,-4449000000.0,,MCK,,-82000000.0,-5000000.0,0.0,0.0,,,-809000000.0,-87000000.0,-1380000000.0,,,
1025,2023-12-31,0.0,,0.0,0.0,1147000000.0,,MCK,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,
1026,2023-09-30,0.0,,0.0,0.0,758000000.0,,MCK,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,
1027,2023-06-30,1473000000.0,,-826000000.0,159000000.0,-4294000000.0,,MCK,,-74000000.0,2000000.0,991000000.0,-268000000.0,,,-843000000.0,-149000000.0,-1052000000.0,,,
1028,2022-12-31,0.0,,0.0,0.0,1948000000.0,,MCK,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,
1029,2022-09-30,0.0,,0.0,0.0,921000000.0,,MCK,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,
1030,,0.0,0.0,,108000000.0,541000000.0,0.0,MCO,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,
1031,,0.0,0.0,,110000000.0,553000000.0,0.0,MCO,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,
1032,,-110000000.0,-197000000.0,,100000000.0,567000000.0,20000000.0,MCO,25000000.0,,-25000000.0,,0.0,,,-308000000.0,-96000000.0,775000000.0,,,
1033,,0.0,0.0,,95000000.0,390000000.0,46000000.0,MCO,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,
1034,,0.0,0.0,,93000000.0,377000000.0,50000000.0,MCO,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,
1035,,-178000000.0,-51000000.0,,88000000.0,635000000.0,13000000.0,MCO,0.0,,21000000.0,,0.0,,,-216000000.0,-63000000.0,608000000.0,,,
1036,,0.0,0.0,,83000000.0,303000000.0,46000000.0,MCO,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,
1037,2024-09-30,0.0,,0.0,0.0,856000000.0,0.0,MDLZ,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1038,2024-06-30,0.0,,0.0,0.0,555000000.0,0.0,MDLZ,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1039,2024-03-31,419000000.0,,-16000000.0,325000000.0,-1808000000.0,31000000.0,MDLZ,270000000.0,-578000000.0,-77000000.0,,,-299000000.0,,-1223000000.0,0.0,1324000000.0,,,
1040,2023-09-30,0.0,,0.0,0.0,978000000.0,0.0,MDLZ,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1041,2023-06-30,0.0,,0.0,0.0,870000000.0,0.0,MDLZ,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1042,2023-03-31,216000000.0,,-232000000.0,321000000.0,252000000.0,38000000.0,MDLZ,199000000.0,-529000000.0,-11000000.0,,,-223000000.0,,-1757000000.0,0.0,1123000000.0,,,
1043,2022-09-30,0.0,,0.0,-10000000.0,448000000.0,0.0,MDLZ,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,
1044,2024-09-30,,0.0,0.0,0.0,904000000.0,,MELI,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,
1045,2024-06-30,,0.0,0.0,0.0,981000000.0,,MELI,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,
1046,2024-03-31,,-22000000.0,11000000.0,154000000.0,256000000.0,,MELI,-65000000.0,,-76000000.0,,,,81000000.0,0.0,-1466000000.0,1512000000.0,,,
1047,2023-09-30,,0.0,0.0,0.0,809000000.0,,MELI,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,
1048,2023-06-30,,0.0,0.0,0.0,641000000.0,,MELI,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,
1049,2023-03-31,,-12000000.0,-39000000.0,126000000.0,526000000.0,,MELI,8000000.0,,-48000000.0,,,,107000000.0,0.0,-538000000.0,859000000.0,,,
1050,2022-09-30,,0.0,0.0,0.0,174000000.0,,MELI,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,
1051,2024-03-31,,,,,-2209000000.0,,MET,,-444000000.0,,,,,,-261000000.0,-2627000000.0,2328000000000000.0,,,
1052,2023-03-31,,,,,-2943000000.0,,MET,,-455000000.0,,,,,,-2295000000.0,-1504000000.0,2026000000000000.0,,,
1053,2024-09-30,0.0,0.0,,0.0,1.4425e+16,0.0,META,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1054,2024-06-30,0.0,0.0,,0.0,1.2199e+16,0.0,META,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1055,2024-03-31,3105000000.0,2520000000.0,,3374000000.0,-1.6916e+16,3562000000.0,META,-456000000.0,1273000000.0,-288000000.0,,,-6400000000.0,-1274000000.0,-19767000000.0,-8734000000.0,19246000000.0,,,
1056,2023-09-30,0.0,0.0,,0.0,1.1583e+16,0.0,META,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1057,2023-06-30,0.0,0.0,,0.0,7788000000000000.0,0.0,META,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1058,2023-03-31,3362000000.0,2546000000.0,,2524000000.0,-5295000000000000.0,3051000000.0,META,-620000000.0,0.0,85000000.0,,,-6842000000.0,334000000.0,-10516000000.0,-6743000000.0,13998000000.0,,,
1059,2022-09-30,0.0,0.0,,0.0,4808000000000000.0,0.0,META,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,
1060,2024-09-30,,,,90000000.0,752000000.0,0.0,MMC,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
1061,2024-06-30,,,,89000000.0,1139000000.0,0.0,MMC,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
1062,2024-03-31,,,,189000000.0,-4360000000.0,103000000.0,MMC,,-354000000.0,-228000000.0,989000000.0,,-87000000.0,,135000000.0,,,,-300000000.0,
1063,2023-09-30,,,,85000000.0,737000000.0,0.0,MMC,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
1064,2023-06-30,,,,87000000.0,1044000000.0,0.0,MMC,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
1065,2023-03-31,,,,169000000.0,-1733000000.0,99000000.0,MMC,,-296000000.0,152000000.0,589000000.0,,-84000000.0,,773000000.0,,,,-300000000.0,
1066,2022-09-30,,,,84000000.0,553000000.0,0.0,MMC,,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
1067,2024-09-30,0.0,0.0,0.0,0.0,1376000000000000.0,0.0,MMM,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
1068,2024-06-30,0.0,0.0,0.0,0.0,1151000000000000.0,0.0,MMM,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
1069,2024-03-31,220000000.0,-76000000.0,-141000000.0,430000000.0,8692000000000000.0,29000000.0,MMM,144000000.0,-835000000.0,-17000000.0,18000000.0,-2653000000.0,,,4621000000.0,-393000000.0,767000000.0,4978000000.0,,
1070,2023-09-30,0.0,0.0,0.0,0.0,-2107000000000000.0,0.0,MMM,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
1071,2023-06-30,0.0,0.0,0.0,0.0,-6836000000000000.0,0.0,MMM,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
1072,2023-03-31,36000000.0,-73000000.0,91000000.0,466000000.0,1669000000000000.0,135000000.0,MMM,-93000000.0,-827000000.0,-4000000.0,187000000.0,-1150000000.0,,,-716000000.0,-386000000.0,1275000000.0,169000000.0,,
1073,2022-09-30,0.0,0.0,0.0,0.0,1139000000000000.0,0.0,MMM,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
1074,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,MNST,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,
1075,2024-06-30,0.0,0.0,0.0,0.0,0.0,0.0,MNST,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,
1076,2024-03-31,-9062000.0,-195081000.0,22708000.0,20475000.0,515968000.0,22472000.0,MNST,9000.0,,-13222000.0,,,-66044000.0,,-84749000.0,-35322000.0,412142000.0,278849000.0,,
1077,2023-09-30,0.0,0.0,0.0,0.0,45400000.0,0.0,MNST,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,
1078,2023-06-30,0.0,0.0,0.0,0.0,2800000.0,0.0,MNST,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,
1079,2023-03-31,51124000.0,-167512000.0,35495000.0,16808000.0,469448000.0,16051000.0,MNST,0.0,,-141000.0,,,-40100000.0,,-6049000.0,-52766000.0,424475000.0,365519000.0,,
1080,2024-09-30,0.0,,0.0,0.0,2293000000000000.0,,MO,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,
1081,2024-06-30,0.0,,0.0,0.0,6557000000000000.0,,MO,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,
1082,2024-03-31,-61000000.0,,-26000000.0,65000000.0,3389000000000000.0,,MO,0.0,-1733000000.0,,,,-35000000.0,,-5268000000.0,2316000000.0,2877000000.0,,-2400000000.0,
1083,2023-09-30,0.0,,0.0,0.0,2166000000000000.0,,MO,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,
1084,2023-06-30,0.0,,0.0,0.0,2117000000000000.0,,MO,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,
1085,2023-03-31,-115000000.0,,-72000000.0,52000000.0,807000000000000.0,,MO,-142000000.0,-1683000000.0,,,,-55000000.0,,-3045000000.0,-56000000.0,2984000000.0,,0.0,
