,date,costofrevenue,epsbasic,epsdiluted,grossprofit,netincome,operatingincome,other,researchanddevelopment,sga,sharesoutstandingbasic,sharesoutstandingdiluted,taxexpensecredit,totalrevenue,ticker,interestexpense,interestincome,nonrecurringitems,depreciationamortization,minorityinterest,incometaxexpense
1001,2023-11-03,-13580000000.0,3070.0,3060.0,6891000000000000.0,1773000000000000.0,2696000000000000.0,2006000000000000.0,,-3761000000.0,576000000.0,577000000.0,-578000000.0,2.0471e+16,LOW,,,,-434000000.0,,
1002,2023-08-04,-16557000000.0,4560.0,4560.0,8399000000000000.0,2673000000000000.0,3886000000000000.0,3204000000000000.0,,-4086000000.0,584000000.0,585000000.0,-872000000.0,2.4956e+16,LOW,,,,-427000000.0,,
1003,2023-05-05,-14820000000.0,3780.0,3770.0,7527000000000000.0,2260000000000000.0,3288000000000000.0,2590000000000000.0,,-3824000000.0,596000000.0,597000000.0,-679000000.0,2.2347e+16,LOW,,,,-415000000.0,,
1004,2022-10-28,-15661000000.0,250.0,250.0,7818000000000000.0,154000000000000.0,924000000000000.0,334000000000000.0,,-6443000000.0,618000000.0,620000000.0,-475000000.0,2.3479e+16,LOW,,,,-451000000.0,,
1005,2024-12-29,-3042163000.0,930.0,920.0,2072981000000000.0,1191018000.0,1333884000000000.0,1592296000000000.0,494947000.0,,1287109000.0,1291469000.0,-157128000.0,4376047000000000.0,LRCX,,,14262000.0,,,
1006,2024-09-29,-2903779000.0,860.0,860.0,2002683000000000.0,1116444000.0,1264197000000000.0,1537406000000000.0,495358000.0,,1299236000.0,1304066000.0,-177834000.0,4167976000000000.0,LRCX,,,30081000.0,,,
1007,2024-03-31,-2736446000.0,7380.0,7340.0,1800536000000000.0,965826000.0,1057112000000000.0,1309089000000000.0,512274000.0,,130838000.0,131518000.0,-127359000.0,3793558000000000.0,LRCX,,,36073000.0,,,
1008,2023-12-24,-2701047000.0,7250.0,7220.0,1757455000000000.0,954266000.0,1057212000000000.0,1315894000000000.0,469712000.0,,131629000.0,132220000.0,-132785000.0,3758259000000000.0,LRCX,,,29839000.0,,,
1009,2023-09-24,-2459033000.0,6690.0,6660.0,1654702000000000.0,887398000.0,1023029000000000.0,1232653000000000.0,422629000.0,,132584000.0,133166000.0,-138232000.0,3482062000000000.0,LRCX,,,2601000.0,,,
1010,2023-03-26,-2927316000.0,6030.0,6010.0,1605612000000000.0,814008000.0,942253000000000.0,1132422000000000.0,429451000.0,,134924000.0,135395000.0,-124914000.0,3869569000000000.0,LRCX,,,-3331000.0,,,
1011,2022-12-25,-3597407000.0,10800.0,10770.0,2376349000000000.0,1468507000.0,1680162000000000.0,1885730000000000.0,462385000.0,,136018000.0,136339000.0,-183421000.0,5277569000000000.0,LRCX,,,-28234000.0,,,
1012,2024-09-30,-3365000000.0,3540.0,3530.0,,3263000000000000.0,4004000000000000.0,5986000000000000.0,,2744000000000000.0,,,-603000000.0,7369000000000000.0,MA,-159000000.0,,7000000.0,225000000.0,,
1013,2024-06-30,-2925000000.0,3510.0,3500.0,,3258000000000000.0,4036000000000000.0,6030000000000000.0,,2418000000000000.0,,,-681000000.0,6961000000000000.0,MA,-153000000.0,,9000000.0,225000000.0,,
1014,2024-03-31,-2744000000.0,3230.0,3220.0,,3011000000000000.0,3604000000000000.0,5723000000000000.0,,2286000000000000.0,,,-547000000.0,6348000000000000.0,MA,-150000000.0,,3000000.0,216000000.0,,
1015,2023-09-30,-2689000000.0,3400.0,3390.0,,3198000000000000.0,3844000000000000.0,5820000000000000.0,,2285000000000000.0,,,-563000000.0,6533000000000000.0,MA,-151000000.0,,3000000.0,211000000.0,,
1016,2023-06-30,-2613000000.0,3010.0,3000.0,,2845000000000000.0,3656000000000000.0,6050000000000000.0,,2200000000000000.0,,,-859000000.0,6269000000000000.0,MA,-144000000.0,,10000000.0,192000000.0,,
1017,2023-03-31,-2612000000.0,2480.0,2470.0,,2361000000000000.0,3136000000000000.0,4700000000000000.0,,2043000000000000.0,,,-492000000.0,5748000000000000.0,MA,-132000000.0,,6000000.0,191000000.0,,
1018,2022-09-30,-2644000000.0,2590.0,2580.0,,2499000000000000.0,3112000000000000.0,5431000000000000.0,,2069000000000000.0,,,-573000000.0,5756000000000000.0,MA,-120000000.0,,4000000.0,185000000.0,,
1019,2024-09-30,,4150.0,,,584000000.0,944000000.0,-4241000000.0,,276000000.0,,,-202000000.0,6255000000000000.0,MAR,-179000000.0,0.0,,,,
1020,2024-06-30,,5390.000000000001,,,772000000.0,1195000000.0,-3926000000.0,,248000000.0,,,-268000000.0,6439000000000000.0,MAR,-173000000.0,0.0,,,,
1021,2024-03-31,,3870.0,,,564000000.0,876000000.0,-4107000000.0,,261000000.0,,,-163000000.0,5977000000000000.0,MAR,-163000000.0,10000000.0,,,,
1022,2023-09-30,,5029.999999999999,,,752000000.0,1099000000.0,-3541000000.0,,239000000.0,,,-237000000.0,5928000000000000.0,MAR,-146000000.0,0.0,,,,
1023,2023-06-30,,4770.0,,,726000000.0,1096000000.0,-3741000000.0,,240000000.0,,,-238000000.0,6075000000000000.0,MAR,-140000000.0,0.0,,,,
1024,2023-03-31,,0.0,,,757000000.0,951000000.0,299000004.8699999,,202000000.0,,,-87000000.0,5615000000000000.0,MAR,-126000000.0,15000000.0,,,,
1025,2022-09-30,,0.0,,,630000000.0,958000000.0,-3202999996.12,,216000000.0,,,-239000000.0,5313000000000000.0,MAR,-100000000.0,7000000.0,,,,
1026,2024-09-30,-3685000000.0,,,,2255000000000000.0,3188000000000000.0,753000009.72,,536000000.0,1436700000.0,,-588000000.0,6873000000000000.0,MCD,-381000000.0,,,111000000.0,,
1027,2024-06-30,-3570000000.0,,,,2022000000000000.0,2920000000000000.0,582000007.28,,590000000.0,1440800000.0,,-533000000.0,6490000000000000.0,MCD,-373000000.0,,,101000000.0,,
1028,2024-03-31,-3433000000.0,,,,1929000000000000.0,2736000000000000.0,723000007.0,,622000000.0,1447699999.9999998,,-479000000.0,6169000000000000.0,MCD,-372000000.0,,,99000000.0,,
1029,2023-09-30,-3483900000.0,,,,2317100000000000.0,3208300000000000.0,724600007.88,,583500000.0,1458800000000000.0,,-606400000.0,6692200000000000.0,MCD,-340700000.0,,,96700000.0,,
1030,2023-06-30,-3393400000.0,,,,2310400000000000.0,3104100000000000.0,682200007.84,,567500000.0,1463900000000000.0,,-506300000.0,6497500000000000.0,MCD,-330200000.0,,,95200000.0,,
1031,2023-03-31,-3365400000.0,,,,1802300000000000.0,2532400000000000.0,854000006.44,,553300000.0,1466400000000000.0,,-464700000.0,5897800000000000.0,MCD,-329700000.0,,,99300000.0,,
1032,2022-09-30,-3108200000.0,,,,1981600000000000.0,2763900000000000.0,737400006.76,,576400000.0,1474400000000000.0,,-554600000.0,5872100000000000.0,MCD,-306200000.0,,,93300000.0,,
1033,2024-09-30,-93073000000.0,0.0,0.0,3248000000000000.0,241000000.0,578000000000000.0,3238000003750000.0,,,128700000.0,129300000.0,-247000000.0,9.3651e+16,MCK,-78000000.0,,,,,
1034,2024-06-30,-78254000000.0,0.0,0.0,3152000000000000.0,915000000.0,1029000000000000.0,3467700007040000.0,,,129800000.0,0.0,-124000000.0,7.9283e+16,MCK,-75000000.0,,,,,
1035,2023-12-31,-80256000000.0,0.0,0.0,3152000000000000.0,589000000.0,642000000000000.0,3919300008900000.0,,,132500000.0,0.0,18000000.0,8.0898e+16,MCK,-64000000.0,,,,,
1036,2023-09-30,-76264000000.0,0.0,0.0,3069000000000000.0,664000000.0,951000000000000.0,3897800009900000.0,,,134100000.0,0.0,-213000000.0,7.7215e+16,MCK,-61000000.0,,,,,
1037,2023-06-30,-73383000000.0,0.0,0.0,3022000000000000.0,958000000.0,1100000000000000.0,4132600014140000.0,,,135500000.0,0.0,-94000000.0,7.4483e+16,MCK,-47000000.0,,,,,
1038,2022-12-31,-69249000000.0,0.0,0.0,3174000000000000.0,1079000000.0,1241000000000000.0,4918000015420000.0,,,139900000.0,0.0,-329000000.0,7.049e+16,MCK,-69000000.0,,,,,
1039,2022-09-30,-69033000000.0,0.0,0.0,3095000000000000.0,926000000.0,1124000000000000.0,4501100012939999.5,,,143100000.0,0.0,-271000000.0,7.0157e+16,MCK,-55000000.0,,,,,
1040,2024-09-30,,,,,534000000.0,763000000.0,-157999994.13,,0.0,181700000.0,182500000.0,534000000.0,1813000000000000.0,MCO,-60000000.0,,,108000000.0,,
1041,2024-06-30,,,,,552000000.0,782000000.0,-180999993.95000005,,0.0,182300000.0,183000000.0,553000000.0,1817000000000000.0,MCO,-63000000.0,,,110000000.0,,
1042,2024-03-31,,,,,577000000.0,814000000.0,-148999993.69000006,,0.0,182600000.0,183400000.0,577000000.0,1786000000000000.0,MCO,-62000000.0,,,100000000.0,,
1043,2023-09-30,,,,,389000000.0,553000000.0,-142999995.76999998,,0.0,183300000.0,184000000.0,390000000.0,1472000000000000.0,MCO,-66000000.0,,,95000000.0,,
1044,2023-06-30,,,,,377000000.0,563000000.0,-150999995.89999998,,0.0,183500000.0,184100000.0,377000000.0,1494000000000000.0,MCO,-71000000.0,,,93000000.0,,
1045,2023-03-31,,,,,501000000.0,554000000.0,-135999994.54999995,,0.0,183300000.0,184100000.0,501000000.0,1470000000000000.0,MCO,-48000000.0,,,88000000.0,,
1046,2022-09-30,,,,,303000000.0,439000000.0,-499999996.7,,385000000.0,183200000.0,183900000.0,303000000.0,1275000000000000.0,MCO,-58000000.0,,,83000000.0,,
1047,2024-09-30,-6205000000.0,640.0,630.0,2999000000000000.0,907000000.0,1153000000000000.0,1108000000000000.0,,-1630000000.0,,,-326000000.0,9204000000000000.0,MDLZ,,,-176000000.0,-40000000.0,,
1048,2024-06-30,-5546000000.0,450.0,450.0,2797000000000000.0,553000000.0,854000000000000.0,844000000000000.0,,-1891000000.0,,,-295000000.0,8343000000000000.0,MDLZ,,,-15000000.0,-37000000.0,,
1049,2024-03-31,-4540000000.0,1050.0,1040.0,4750000000000000.0,1381000000.0,2727000000000000.0,2633000000000000.0,,-1938000000.0,,,-632000000.0,9290000000000000.0,MDLZ,,,-47000000.0,-38000000.0,,
1050,2023-09-30,-5535000000.0,720.0,720.0,3494000000000000.0,974000000.0,1379000000000000.0,1279000000000000.0,,-2019000000.0,,,-354000000.0,9029000000000000.0,MDLZ,,,-58000000.0,-38000000.0,,
1051,2023-06-30,-5153000000.0,690.0,690.0,3354000000000000.0,873000000.0,1425000000000000.0,900000000000000.0,,-1869000000.0,,,-268000000.0,8507000000000000.0,MDLZ,,,-23000000.0,-37000000.0,,
1052,2023-03-31,-5720000000.0,1520.0,1520.0,3446000000000000.0,2046000000.0,1505000000000000.0,2937000000000000.0,,-1855000000.0,,,-658000000.0,9166000000000000.0,MDLZ,,,-47000000.0,-39000000.0,,
1053,2022-09-30,-5150000000.0,390.0,390.0,2613000000000000.0,447000000.0,679000000000000.0,596000000000000.0,,-1884000000.0,,,-184000000.0,7763000000000000.0,MDLZ,,,-18000000.0,-32000000.0,,
1054,2024-09-30,,,,2439000000000000.0,7830.0,557000000.0,-860302562.0,,871000000.0,,,-123000000.0,2439000000000000.0,MELI,,43000000.0,,,,
1055,2024-06-30,,,,2365000000000000.0,10480.0,726000000.0,-736302553.0,,729000000.0,,,-137000000.0,2365000000000000.0,MELI,,39000000.0,,,,
1056,2024-03-31,,,,2024000000000000.0,6780.0,528000000.0,-647302558.0,,664000000.0,,,-137000000.0,2024000000000000.0,MELI,,25000000.0,,,,
1057,2023-09-30,,,,1995000000000000.0,7160.0,685000000.0,-825790561.0,,637000000.0,,,-172000000.0,1995000000000000.0,MELI,,196000000.0,,,,
1058,2023-06-30,,,,1720000000000000.0,5160.0,558000000.0,-702847045.0,,572000000.0,,,-210000000.0,1720000000000000.0,MELI,,188000000.0,,,,
1059,2023-03-31,,,,1536000000000000.0,3970.0,340000000.0,-598764659.0,,563000000.0,,,-122000000.0,1536000000000000.0,MELI,,161000000.0,,,,
1060,2022-09-30,,,,1348000000000000.0,2560.0,296000000.0,-505684657.0,,486000000.0,,,-69000000.0,1348000000000000.0,MELI,,65000000.0,,,,
1061,2024-09-30,,,,,1275000000.0,,2.939500000363e+16,,,,,-653000000.0,1.844e+16,MET,,,,,,
1062,2024-06-30,,,,,912000000.0,,1.8315000002559996e+16,,,,,-249000000.0,1.7823e+16,MET,,,,,,
1063,2024-03-31,,,,,800000000.0,,1.703700000221e+16,,,,,-170000000.0,1.6057e+16,MET,,,,,,
1064,2023-09-30,,,,,422000000.0,,8969000001119999.0,,,,,-39000000.0,1.5866e+16,MET,,,,,,
1065,2023-06-30,,,,,370000000.0,,1.474200000096e+16,,,,,-22000000.0,1.6623e+16,MET,,,,,,
1066,2023-03-31,,,,,14000000.0,,2.205700000004e+16,,,,,-172000000.0,1.5388e+16,MET,,,,,,
1067,2022-09-30,,,,,331000000.0,,39000000830001.83,,,,,-19000000.0,2.227e+16,MET,,,,,,
1068,2024-09-30,,6200.0,6030.0,,1.5688e+16,1.735e+16,-22767000000.0,1.1177e+16,1865000000000000.0,2529000000000000.0,2600000000000000.0,1.5688e+16,1.0197e+16,META,,,0.0,,,
1069,2024-06-30,,5310.0,5160.0,,1.3465e+16,1.4847e+16,-24224000000.0,1.0537e+16,3658000000000000.0,2534000000000000.0,2610000000000000.0,1.3465e+16,1.0029e+16,META,,,259000000.0,,,
1070,2024-03-31,,4860.0,4710.0,,1.2369e+16,1.3818e+16,-22272000000.0,9978000000000000.0,3455000000000000.0,2545000000000000.0,2625000000000000.0,1.2369e+16,9204000000000000.0,META,,,0.0,,,
1071,2023-09-30,,4500.0,4390.0,,1.1583e+16,1.3748e+16,-20398000000.0,9241000000000000.0,2070000000000000.0,2576000000000000.0,2641000000000000.0,1.1583e+16,9087000000000000.0,META,,,272000000.0,,,
1072,2023-06-30,,3030.0,2980.0,,7788000000000000.0,9392000000000000.0,-22607000000.0,9344000000000000.0,4164000000000000.0,2568000000000000.0,2612000000000000.0,7788000000000000.0,9099000000000000.0,META,,,-99000000.0,,,
1073,2023-03-31,,2210.0,2200.0,,5709000000000000.0,7227000000000000.0,-21338000000.0,9381000000000000.0,2885000000000000.0,2587000000000000.0,2596000000000000.0,5709000000000000.0,9152000000000000.0,META,,,0.0,,,
1074,2022-09-30,,1640.0,1640.0,,4395000000000000.0,5664000000000000.0,-18916000000.0,9170000000000000.0,3384000000000000.0,2682000000000000.0,2687000000000000.0,4395000000000000.0,9496000000000000.0,META,,,-88000000.0,,,
1075,2024-09-30,,1520.0,1510.0,,747000000000000.0,-1108000000.0,968000000000000.0,,,492000000.0,496000000.0,-283000000.0,5697000000000000.0,MMC,-154000000.0,12000000.0,,,,
1076,2024-06-30,,2280.0,2270.0,,1125000000000000.0,-1642000000.0,1498000000000000.0,,,492000000.0,496000000.0,-425000000.0,6221000000000000.0,MMC,-156000000.0,12000000.0,,,,
1077,2024-03-31,,2840.0,2820.0,,1400000000000000.0,-1925000000.0,1803000000000000.0,,,492000000.0,497000000.0,-447000000.0,6473000000000000.0,MMC,-159000000.0,37000000.0,,,,
1078,2023-09-30,,1480.0,1470.0,,730000000000000.0,-996000000.0,867000000000000.0,,,494000000.0,499000000.0,-192000000.0,5382000000000000.0,MMC,-145000000.0,16000000.0,,,,
1079,2023-06-30,,2090.0,2070.0,,1035000000000000.0,-1457000000.0,1321000000000000.0,,,495000000.0,499000000.0,-337000000.0,5876000000000000.0,MMC,-146000000.0,10000000.0,,,,
1080,2023-03-31,,2500.0,2470.0,,1235000000000000.0,-1726000000.0,1604000000000000.0,,,495000000.0,500000000.0,-412000000.0,5924000000000000.0,MMC,-136000000.0,14000000.0,,,,
1081,2022-09-30,,0.0,0.0,,546000000000000.0,-791000000.0,677000002179999.9,,,498000000.0,503000000.0,-181000000.0,4770000000000000.0,MMC,-118000000.0,4000000.0,,,,
1082,,8625000000000000.0,4980.0,4.96,,1372000000.0,1316000000000000.0,1778000000000000.0,,1062000000000000.0,550600000.0,552700000.0,0.0,6294000000000000.0,MMM,,,,,,
1083,,8554000000000000.0,4140.0,4.14,,1145000000.0,1272000000000000.0,1345000000000000.0,,1132000000000000.0,553800000.0,554800000.0,0.0,6255000000000000.0,MMM,,,,,,
1084,,1.0831e+16,1670.0,1.67,,928000000.0,1501000000000000.0,668000000000000.0,,1736000000000000.0,555000000.0,555900000.0,0.0,8003000000000000.0,MMM,,,,,,
1085,,1.5546e+16,-3740.0,-3.74,,-2075000000.0,-2654000000000000.0,-2309000000000000.0,,5992000000000000.0,554300000.0,554300000.0,0.0,8312000000000000.0,MMM,,,,,,
1086,,2.1889e+16,-12350.0,-12.35,,-6841000000.0,-8958000000000000.0,-6904000000000000.0,,1.2204e+16,553900000.0,553900000.0,0.0,8325000000000000.0,MMM,,,,,,
1087,,1.1403e+16,3530.0000000000005,0.0,,976000000.0,1241000000000000.0,1137000000000000.0,,1705000000000000.0,552700000.0,553200000.0,-210000000.0,8031000000000000.0,MMM,,,,,,
1088,,265000000000000.0,13559.999999999998,0.0,,3859000000.0,4156000000000000.0,1384000000000000.0,,1998000000000000.0,568800000.0,570000000.0,-271000000.0,8619000000000000.0,MMM,,,,,,
1089,2024-09-30,-881174000.0,,,999799000.0,370919000.0,479916000.0,-519882999.24,,,975841000.0,983171000.0,370919000.0,1880973000000000.0,MNST,,,-5820000.0,,,
1090,2024-06-30,-881091000.0,,,1019506000.0,425369000.0,527163000.0,-467966999.18,,,1029268000.0,1037378000.0,425369000.0,1900597000000000.0,MNST,,,0.0,,,
1091,2024-03-31,-871969000.0,,,1027129000.0,442049000.0,541991000.0,-449383999.16,,,1041081000.0,1051282000.0,442049000.0,1899098000000000.0,MNST,,,0.0,,,
1092,2023-09-30,-872265000.0,,,983763000.0,4700000.0,510527000.0,1633745000.0,,,0.0,0.0,452694000.0,1856028000000000.0,MNST,,,71357000.0,,,
1093,2023-06-30,-880739000.0,,,974222000.0,413871000.0,523805000.0,1656741000.0,,,0.0,0.0,413871000.0,1854961000000000.0,MNST,,,15159000.0,,,
1094,2023-03-31,-801081000.0,,,897849000.0,397444000.0,485064000.0,1691193000.0,,,0.0,0.0,397444000.0,1698930000000000.0,MNST,,,12496000.0,,,
1095,2022-09-30,-790561000.0,,,833725000.0,322387000.0,417930000.0,644302000.0,,,0.0,0.0,322387000.0,1624286000000000.0,MNST,,,2149000.0,,,
1096,2024-09-30,-1536000000.0,1340.0,1340.0,3808000000000000.0,2293000000000000.0,3152000000000000.0,1869000000000000.0,,,,,-733000000.0,6259000000000000.0,MO,,,0.0,,,
1097,2024-06-30,-1602000000.0,2210.0,2210.0,3675000000000000.0,3803000000000000.0,2533000000000000.0,3948000000000000.0,,,,,-1313000000.0,6209000000000000.0,MO,,,354000000.0,,,
1098,2024-03-31,-1437000000.0,1210.0,1210.0,3280000000000000.0,2129000000000000.0,2674000000000000.0,1650000000000000.0,,,,,-610000000.0,5576000000000000.0,MO,,,0.0,,,
1099,2023-09-30,-1578000000.0,1220.0,1220.0,3699000000000000.0,2166000000000000.0,3089000000000000.0,1665000000000000.0,,,,,-742000000.0,6281000000000000.0,MO,,,0.0,,,
1100,2023-06-30,-1681000000.0,1190.0,1190.0,3757000000000000.0,2117000000000000.0,2905000000000000.0,1510000000000000.0,,,,,-689000000.0,6508000000000000.0,MO,,,0.0,,,
1101,2023-03-31,-1434000000.0,1000.0,1000.0,3329000000000000.0,1787000000000000.0,2757000000000000.0,1325000000000000.0,,,,,-692000000.0,5719000000000000.0,MO,,,0.0,,,
1102,2022-09-30,-1715000000.0,0.0,0.0,3697000000000000.0,224000000000000.0,3112000000000000.0,-1140999999760000.0,,,,,0.0,6550000000000000.0,MO,,,0.0,,,
1103,2024-09-30,,,,,622000001870000.0,1349000000000000.0,-33019000000.0,,815000000.0,332000000.0,,-113000000.0,6.7251e+16,MPC,,,2000000.0,846000000.0,,
1104,2024-06-30,,,,,1515000004330000.0,2522000000000000.0,-33821000000.0,,823000000.0,350000000.0,,-373000000.0,7.1859e+16,MPC,,,1000000.0,838000000.0,,
1105,2024-03-31,,,,,937000002580000.0,1784000000000000.0,-29733000000.0,,779000000.0,362000000.0,,-293000000.0,6.2299e+16,MPC,,,0.0,827000000.0,,
1106,2023-09-30,,,,,3280000008280000.0,4753000000000000.0,-32179000000.0,,824000000.0,396000000.0,,-1004000000.0,7.5845e+16,MPC,,,0.0,845000000.0,,
1107,2023-06-30,,,,,2226000005320000.2,3305000000000000.0,-30292000000.0,,704000000.0,419000000.0,,-583000000.0,6.8105e+16,MPC,,,0.0,834000000.0,,
1108,2023-03-31,,,,,2724000006090000.0,4061000000000000.0,-27140000000.0,,691000000.0,447000000.0,,-823000000.0,6.4158e+16,MPC,,,-3000000.0,800000000.0,,
1109,2022-09-30,,,,,4477000009060000.5,0.0,-24915999990.94,,712000000.0,494000000.0,,0.0,8.4608e+16,MPC,,,0.0,794000000.0,,
1110,2024-09-30,0.0,,,,1031000000.0,1275000000000000.0,2370000000000000.0,,107000000.0,0.0,0.0,-2000000.0,3398000000000000.0,MPLX,0.0,,0.0,322000000.0,,
1111,2024-06-30,384000000.0,,,,1171000000.0,1419000000000000.0,2362000000000000.0,,107000000.0,0.0,0.0,-2000000.0,3072000000000000.0,MPLX,0.0,,0.0,320000000.0,,
1112,2024-03-31,371000000.0,,,,995000000.0,1251000000000000.0,2016000000000000.0,,109000000.0,0.0,0.0,-1000000.0,2865000000000000.0,MPLX,0.0,,0.0,317000000.0,,
1113,2023-09-30,367000000.0,,,,893000000.0,1154000000000000.0,1541000000000000.0,,102000000.0,0.0,0.0,-1000000.0,2932000000000000.0,MPLX,-223000000.0,,0.0,301000000.0,,
1114,2023-06-30,348000000.0,,,,910000000.0,1175000000000000.0,1716000000000000.0,,89000000.0,0.0,0.0,0.0,2710000000000000.0,MPLX,-226000000.0,,0.0,310000000.0,,
1115,2023-03-31,406000000.0,,,,915000000.0,1196000000000000.0,1717000000000000.0,,89000000.0,0.0,0.0,-1000000.0,2812000000000000.0,MPLX,-224000000.0,,0.0,296000000.0,,
1116,2022-09-30,540000000.0,,,,1428000001.36,-19000000000000.0,572000001360000.0,,88000000.0,1010000000.0,1011000000.0,-1000000.0,4046000000000000.0,MPLX,-217000000.0,,0.0,302000000.0,,
1117,2024-09-30,4080000000000000.0,1250.0,,,3157000000000000.0,,4252000001240000.0,5862000000000000.0,2731000000000000.0,,,0.0,1.6657e+16,MRK,,,56000000.0,,,-929000000.0
1118,2024-06-30,3745000000000000.0,0.0,,,5455000000000000.0,,5964000004290000.0,3500000000000000.0,2739000000000000.0,,,-545000000.0,1.6112e+16,MRK,,,80000000.0,,,0.0
1119,2024-03-31,3540000000000000.0,1880.0,,,4762000000000000.0,,5703000001870000.0,3992000000000000.0,2483000000000000.0,,,0.0,1.5775e+16,MRK,,,123000000.0,,,-903000000.0
1120,2023-09-30,4264000000000000.0,1870.0,,,4745000000000000.0,,5494000001860000.0,3307000000000000.0,2519000000000000.0,,,0.0,1.5962e+16,MRK,,,126000000.0,,,-870000000.0
1121,2023-06-30,4024000000000000.0,0.0,,,-5975000000000000.0,,-5507000004700000.0,1.3321e+16,2702000000000000.0,,,-637000000.0,1.5035e+16,MRK,,,151000000.0,,,0.0
1122,2023-03-31,3926000000000000.0,1110.0,,,2821000000000000.0,,3561000001110000.0,4276000000000000.0,2479000000000000.0,,,0.0,1.4487e+16,MRK,,,67000000.0,,,-825000000.0
1123,2022-09-30,3934000000000000.0,0.0,,,3248000001280000.0,,3154000001279999.5,4399000000000000.0,2520000000000000.0,,,0.0,1.4959e+16,MRK,,,94000000.0,,,-330000000.0
1124,2024-11-02,-2218900000.0,,,349400000.0,-0.78,0.0,-1501000000.0,488600000.0,205300000.0,865700000.0,865700000.0,74200000.0,1516100000000000.0,MRVL,-47200000.0,0.0,358300000.0,,,
1125,2024-08-03,-1373300000.0,,,587600000.0,-0.22,0.0,-339500000.0,486700000.0,197300000.0,865700000.0,865700000.0,0.0,1272900000000000.0,MRVL,-48400000.0,2600000.0,4000000.0,,,
1126,2024-05-04,-1313200000.0,,,527800000.0,-0.25,0.0,-413400000.0,476100000.0,199900000.0,865000000.0,865000000.0,0.0,1160900000000000.0,MRVL,-48800000.0,3300000.0,4100000.0,,,
1127,2023-10-28,-1564900000.0,,,551200000.0,-0.19,-146300000.0,-154600000.0,481100000.0,213000000.0,862600000.0,862600000.0,0.0,1418600000000000.0,MRVL,-52600000.0,1700000.0,3400000.0,,,
1128,2023-07-29,-1546600000.0,,,521100000.0,-0.24,-205700000.0,-201200000.0,474800000.0,210000000.0,860900000.0,860900000.0,0.0,1340900000000000.0,MRVL,-53800000.0,1600000.0,42000000.0,,,
1129,2023-04-29,-1504100000.0,,,557200000.0,-0.2,-182400000.0,-168600000.0,480700000.0,199000000.0,856700000.0,856700000.0,0.0,1321700000000000.0,MRVL,-52700000.0,2500000.0,59900000.0,,,
1130,2022-10-29,-1431500000.0,,,777300000.0,0.02,105800000.0,16500000.0,448100000.0,207800000.0,852600000.0,858400000.0,0.0,1537300000000000.0,MRVL,-45200000.0,1500000.0,15600000.0,,,
1131,2024-09-30,,,,,3188000000000000.0,,2.654500000379e+16,,,,,3226000000000000.0,1.5383e+16,MS,2.3072e+16,1.4185e+16,,,,
1132,2024-06-30,,,,,3076000000000000.0,,2.615500000367e+16,,,,,3117000000000000.0,1.5019e+16,MS,2.2331e+16,1.3529e+16,,,,
1133,2024-03-31,,,,,3412000000000000.0,,2.6685000004059996e+16,,,,,3462000000000000.0,1.5136e+16,MS,2.1881e+16,1.293e+16,,,,
1134,2023-09-30,,,,,2408000000000000.0,,2.332300000277e+16,,,,,2435000000000000.0,1.3273e+16,MS,2.1322e+16,1.3305e+16,,,,
1135,2023-06-30,,,,,2182000000000000.0,,2.3838000002489996e+16,,,,,2221000000000000.0,1.3457e+16,MS,2.0522e+16,1.2048e+16,,,,
1136,2023-03-31,,,,,2980000000000000.0,,2.606000000342e+16,,,,,3033000000000000.0,1.4517e+16,MS,1.9047e+16,1.087e+16,,,,
1137,2022-09-30,,,,,2632000000000000.0,,2.346900000296e+16,,,,,2662000000000000.0,1.2986e+16,MS,1.3154e+16,6101000000000000.0,,,,
1138,2024-09-30,-323371000.0,,,,280901000.0,401334000.0,180666000.0,38584000.0,41561000.0,,,280901000.0,850897000.0,MSCI,-46688000.0,5217000.0,,-46271000.0,,
1139,2024-06-30,-325341000.0,,,,266758000.0,382608000.0,185079000.0,41073000.0,39706000.0,,,266758000.0,836058000.0,MSCI,-46633000.0,6110000.0,,-44999000.0,,
1140,2024-03-31,-340583000.0,,,,255954000.0,339382000.0,184519000.0,40525000.0,56691000.0,,,255954000.0,808479000.0,MSCI,-46674000.0,6048000.0,,-42685000.0,,
1141,2023-09-30,-272130000.0,,,,259659000.0,353309000.0,190479000.0,31438000.0,36826000.0,,,259659000.0,730750000.0,MSCI,-46902000.0,10314000.0,,-31974000.0,,
1142,2023-06-30,-275204000.0,,,,246825000.0,345953000.0,186109000.0,30140000.0,35657000.0,,,246825000.0,731223000.0,MSCI,-46617000.0,10403000.0,,-31353000.0,,
1143,2023-03-31,-277616000.0,,,,238728000.0,314602000.0,186382000.0,31323000.0,41044000.0,,,238728000.0,700865000.0,MSCI,-46206000.0,10362000.0,,-30127000.0,,
1144,2022-09-30,-251108000.0,,,,216592000.0,309531000.0,186489000.0,25941000.0,30702000.0,,,216592000.0,659057000.0,MSCI,-44162000.0,3938000.0,,-30502000.0,,
1145,2024-12-31,,,,4.7833e+16,2.4108e+16,3.1653e+16,4.198e+16,-7917000000.0,-8263000000.0,,,-5257000000.0,-21799000000.0,MSFT,,,0.0,,,
